Timestamp,Room,Temp_C,Humidity_Pct,CO2_ppm,Light_Lux,Occupancy,HVAC_Status
"2026-04-08 08:55:00",Kitchen,22.92,85,639,11,2,OFF
"2026-04-08 09:00:00",Bathroom,21.79,85,709,0,2,OFF
"2026-04-08 09:05:00",Living_Room,20.85,85,687,18,0,OFF
"2026-04-08 09:10:00",Bedroom,20.4,79.1,831,11,0,HEATING
"2026-04-08 09:15:00",Kitchen,23.02,73.6,503,0,0,OFF
"2026-04-08 09:20:00",Bathroom,22.07,85,492,6,0,OFF
"2026-04-08 09:25:00",Living_Room,20.91,82.4,642,0,0,OFF
"2026-04-08 09:30:00",Bedroom,20.29,85,761,9,0,HEATING
"2026-04-08 09:35:00",Kitchen,22.58,74.9,451,5,0,OFF
"2026-04-08 09:40:00",Bathroom,21.71,85,442,13,0,OFF
"2026-04-08 09:45:00",Living_Room,20.87,85,600,12,0,OFF
"2026-04-08 09:50:00",Bedroom,20.3,85,702,4,0,HEATING
"2026-04-08 09:55:00",Kitchen,22.52,80.6,430,8,0,OFF
"2026-04-08 10:00:00",Bathroom,21.59,85,425,13,0,OFF
"2026-04-08 10:05:00",Living_Room,20.42,85,560,14,0,HEATING
"2026-04-08 10:10:00",Bedroom,21.04,71.1,651,0,0,HEATING
"2026-04-08 10:15:00",Kitchen,22.98,85,417,1,0,OFF
"2026-04-08 10:20:00",Bathroom,22.19,85,423,12,0,OFF
"2026-04-08 10:25:00",Living_Room,21.24,85,532,22,0,OFF
"2026-04-08 10:30:00",Bedroom,20.83,75.8,616,0,0,OFF
"2026-04-08 10:35:00",Kitchen,22.74,85,428,2,0,OFF
"2026-04-08 10:40:00",Bathroom,22.17,85,417,10,0,OFF
"2026-04-08 10:45:00",Living_Room,21.13,82,510,8,0,OFF
"2026-04-08 10:50:00",Bedroom,20.58,81.4,586,16,0,OFF
"2026-04-08 10:55:00",Kitchen,22.46,74.4,425,3,0,OFF
"2026-04-08 11:00:00",Bathroom,21.99,85,418,5,0,OFF
"2026-04-08 11:05:00",Living_Room,21.01,83.9,493,0,0,OFF
"2026-04-08 11:10:00",Bedroom,20.33,76.8,558,1,0,HEATING
"2026-04-08 11:15:00",Kitchen,23.04,85,422,24,0,OFF
"2026-04-08 11:20:00",Bathroom,21.95,85,410,4,0,OFF
"2026-04-08 11:25:00",Living_Room,21.49,65.3,509,143,1,OFF
"2026-04-08 11:30:00",Bedroom,21.02,85,570,108,1,OFF
"2026-04-08 11:35:00",Kitchen,23.08,69.1,547,2,2,OFF
"2026-04-08 11:40:00",Bathroom,22.87,85,616,7,2,OFF
"2026-04-08 11:45:00",Living_Room,21.92,85,579,9,3,OFF
"2026-04-08 11:50:00",Bedroom,21.43,68.9,631,34,2,OFF
"2026-04-08 11:55:00",Kitchen,23.47,85,527,186,1,OFF
"2026-04-08 12:00:00",Bathroom,22.84,85,870,0,4,OFF
"2026-04-08 12:05:00",Living_Room,21.8,68.3,581,130,1,OFF
"2026-04-08 12:10:00",Bedroom,21.43,80.4,638,90,1,OFF
"2026-04-08 12:15:00",Kitchen,23.54,84.8,641,28,3,COOLING
"2026-04-08 12:20:00",Bathroom,22.4,85,846,0,3,COOLING
"2026-04-08 12:25:00",Living_Room,21.9,75.9,579,146,1,OFF
"2026-04-08 12:30:00",Bedroom,21.74,70.8,693,16,2,OFF
"2026-04-08 12:35:00",Kitchen,24.05,69.5,569,179,1,COOLING
"2026-04-08 12:40:00",Bathroom,23.02,81.7,628,120,1,COOLING
"2026-04-08 12:45:00",Living_Room,21.74,85,646,16,3,OFF
"2026-04-08 12:50:00",Bedroom,21.71,85,738,8,2,OFF
"2026-04-08 12:55:00",Kitchen,23.65,84.7,538,184,1,COOLING
"2026-04-08 13:00:00",Bathroom,22.45,85,671,5,2,COOLING
"2026-04-08 13:05:00",Living_Room,21.41,77.5,662,11,2,OFF
"2026-04-08 13:10:00",Bedroom,21.19,78.3,772,0,2,OFF
"2026-04-08 13:15:00",Kitchen,23.1,84,522,166,1,OFF
"2026-04-08 13:20:00",Bathroom,22.84,85,677,0,2,OFF
"2026-04-08 13:25:00",Living_Room,22.42,73.2,681,0,2,OFF
"2026-04-08 13:30:00",Bedroom,21.51,85,831,0,3,OFF
"2026-04-08 13:35:00",Kitchen,23.36,75.6,585,10,2,OFF
"2026-04-08 13:40:00",Bathroom,23.09,85,584,73,1,OFF
"2026-04-08 13:45:00",Living_Room,22.29,68.4,721,0,3,OFF
"2026-04-08 13:50:00",Bedroom,21.65,85,924,0,4,OFF
"2026-04-08 13:55:00",Kitchen,23.69,85,486,8,0,COOLING
"2026-04-08 14:00:00",Bathroom,22.81,65.3,456,1,0,COOLING
"2026-04-08 14:05:00",Living_Room,22.07,79.7,675,3,0,COOLING
"2026-04-08 14:10:00",Bedroom,21.81,83.1,927,0,2,OFF
"2026-04-08 14:15:00",Kitchen,24.26,71.6,499,93,1,COOLING
"2026-04-08 14:20:00",Bathroom,23.16,83.5,425,0,0,COOLING
"2026-04-08 14:25:00",Living_Room,22.64,81.3,694,27,2,COOLING
"2026-04-08 14:30:00",Bedroom,22.21,84.4,843,30,0,COOLING
"2026-04-08 14:35:00",Kitchen,24.11,85,571,31,2,COOLING
"2026-04-08 14:40:00",Bathroom,23.56,85,725,11,3,COOLING
"2026-04-08 14:45:00",Living_Room,22.65,85,674,89,1,COOLING
"2026-04-08 14:50:00",Bedroom,22,83.9,822,60,1,OFF
"2026-04-08 14:55:00",Kitchen,24.66,75.5,478,34,0,COOLING
"2026-04-08 15:00:00",Bathroom,24.03,77.3,493,14,0,COOLING
"2026-04-08 15:05:00",Living_Room,22.9,75.5,631,18,0,COOLING
"2026-04-08 15:10:00",Bedroom,22.17,84.9,800,61,1,COOLING
"2026-04-08 15:15:00",Kitchen,24.3,85,564,11,2,COOLING
"2026-04-08 15:20:00",Bathroom,23.75,85,639,25,2,COOLING
"2026-04-08 15:25:00",Living_Room,23.46,74.5,713,73,4,COOLING
"2026-04-08 15:30:00",Bedroom,22.99,85,827,30,2,COOLING
"2026-04-08 15:35:00",Kitchen,25.35,64.4,656,87,3,COOLING
"2026-04-08 15:40:00",Bathroom,25,85,472,44,0,COOLING
"2026-04-08 15:45:00",Living_Room,23.98,69.8,682,105,1,COOLING
"2026-04-08 15:50:00",Bedroom,23.49,84.3,882,47,3,COOLING
"2026-04-08 15:55:00",Kitchen,25.35,73.4,515,100,0,COOLING
"2026-04-08 16:00:00",Bathroom,24.74,85,433,82,0,COOLING
"2026-04-08 16:05:00",Living_Room,23.61,84.6,756,85,4,COOLING
"2026-04-08 16:10:00",Bedroom,22.89,77.8,799,68,0,COOLING
"2026-04-08 16:15:00",Kitchen,24.69,68.6,461,97,0,COOLING
"2026-04-08 16:20:00",Bathroom,24.08,85,423,66,0,COOLING
"2026-04-08 16:25:00",Living_Room,23.53,75.8,701,206,0,COOLING
"2026-04-08 16:30:00",Bedroom,22.98,77.7,729,118,0,COOLING
"2026-04-08 16:35:00",Kitchen,24.85,83.4,631,181,3,COOLING
"2026-04-08 16:40:00",Bathroom,24.23,85,412,141,0,COOLING
"2026-04-08 16:45:00",Living_Room,23.47,73.4,702,206,2,COOLING
"2026-04-08 16:50:00",Bedroom,23.02,72.5,670,114,0,COOLING
"2026-04-08 16:55:00",Kitchen,25.23,63.8,503,240,0,COOLING
"2026-04-08 17:00:00",Bathroom,24.67,85,514,137,1,COOLING
"2026-04-08 17:05:00",Living_Room,24.01,77.4,650,188,0,COOLING
"2026-04-08 17:10:00",Bedroom,23.67,60.1,635,96,0,COOLING
"2026-04-08 17:15:00",Kitchen,25.8,79.4,465,209,0,COOLING
"2026-04-08 17:20:00",Bathroom,25.32,85,445,134,0,COOLING
"2026-04-08 17:25:00",Living_Room,24.46,62.4,614,319,0,COOLING
"2026-04-08 17:30:00",Bedroom,23.97,73.2,589,158,0,COOLING
"2026-04-08 17:35:00",Kitchen,26.35,72.7,442,287,0,COOLING
"2026-04-08 17:40:00",Bathroom,25.61,85,727,202,3,COOLING
"2026-04-08 17:45:00",Living_Room,24.17,64.2,643,261,2,COOLING
"2026-04-08 17:50:00",Bedroom,23.71,61.4,562,140,0,COOLING
"2026-04-08 17:55:00",Kitchen,25.64,62.9,425,313,0,COOLING
"2026-04-08 18:00:00",Bathroom,25.09,84.9,496,187,0,COOLING
"2026-04-08 18:05:00",Living_Room,24.01,72.8,618,255,0,COOLING
"2026-04-08 18:10:00",Bedroom,23.33,68.9,545,149,0,COOLING
"2026-04-08 18:15:00",Kitchen,25.58,79.3,418,329,0,COOLING
"2026-04-08 18:20:00",Bathroom,24.98,82.1,442,235,0,COOLING
"2026-04-08 18:25:00",Living_Room,24.31,75.5,581,306,0,COOLING
"2026-04-08 18:30:00",Bedroom,23.73,69.5,521,213,0,COOLING
"2026-04-08 18:35:00",Kitchen,25.75,73.2,421,387,0,COOLING
"2026-04-08 18:40:00",Bathroom,25.19,78.6,420,267,0,COOLING
"2026-04-08 18:45:00",Living_Room,24.19,74.5,553,338,0,COOLING
"2026-04-08 18:50:00",Bedroom,23.76,63.8,502,190,0,COOLING
"2026-04-08 18:55:00",Kitchen,25.88,74.9,424,311,0,COOLING
"2026-04-08 19:00:00",Bathroom,25.68,79.2,421,212,0,COOLING
"2026-04-08 19:05:00",Living_Room,24.89,69.7,532,274,0,COOLING
"2026-04-08 19:10:00",Bedroom,24.33,78,485,241,0,COOLING
"2026-04-08 19:15:00",Kitchen,26.36,57.4,423,384,0,COOLING
"2026-04-08 19:20:00",Bathroom,25.63,71.4,422,244,0,COOLING
"2026-04-08 19:25:00",Living_Room,24.87,64.5,510,257,0,COOLING
"2026-04-08 19:30:00",Bedroom,24.49,70.1,469,225,0,COOLING
"2026-04-08 19:35:00",Kitchen,26.5,75.4,421,404,0,COOLING
"2026-04-08 19:40:00",Bathroom,26.03,85,418,224,0,COOLING
"2026-04-08 19:45:00",Living_Room,24.98,78.1,492,251,0,COOLING
"2026-04-08 19:50:00",Bedroom,24.45,73.9,462,289,0,COOLING
"2026-04-08 19:55:00",Kitchen,26.77,63.8,417,407,0,COOLING
"2026-04-08 20:00:00",Bathroom,26.04,83.8,426,256,0,COOLING
"2026-04-08 20:05:00",Living_Room,25.23,65.8,483,290,0,COOLING
"2026-04-08 20:10:00",Bedroom,24.62,69.6,444,199,0,COOLING
"2026-04-08 20:15:00",Kitchen,26.68,68.4,417,450,0,COOLING
"2026-04-08 20:20:00",Bathroom,26.11,85,421,280,0,COOLING
"2026-04-08 20:25:00",Living_Room,25.16,73.9,467,343,0,COOLING
"2026-04-08 20:30:00",Bedroom,24.63,83.2,445,203,0,COOLING
"2026-04-08 20:35:00",Kitchen,26.55,64.5,410,414,0,COOLING
"2026-04-08 20:40:00",Bathroom,25.86,85,424,230,0,COOLING
"2026-04-08 20:45:00",Living_Room,24.72,55.9,458,236,0,COOLING
"2026-04-08 20:50:00",Bedroom,24.61,70.4,453,209,0,COOLING
"2026-04-08 20:55:00",Kitchen,26.46,76,416,425,0,COOLING
"2026-04-08 21:00:00",Bathroom,25.73,80.4,421,307,0,COOLING
"2026-04-08 21:05:00",Living_Room,24.79,52.4,448,302,0,COOLING
"2026-04-08 21:10:00",Bedroom,24.57,67,449,225,0,COOLING
"2026-04-08 21:15:00",Kitchen,26.47,59.4,419,416,0,COOLING
"2026-04-08 21:20:00",Bathroom,25.64,71,434,218,0,COOLING
"2026-04-08 21:25:00",Living_Room,24.85,71.5,435,248,0,COOLING
"2026-04-08 21:30:00",Bedroom,24.63,70.8,440,176,0,COOLING
"2026-04-08 21:35:00",Kitchen,26.65,61.5,423,353,0,COOLING
"2026-04-08 21:40:00",Bathroom,26,73.6,624,182,2,COOLING
"2026-04-08 21:45:00",Living_Room,24.98,56.6,431,258,0,COOLING
"2026-04-08 21:50:00",Bedroom,24.52,76,437,195,0,COOLING
"2026-04-08 21:55:00",Kitchen,26.44,73.8,425,336,0,COOLING
"2026-04-08 22:00:00",Bathroom,26.26,83.2,472,179,0,COOLING
"2026-04-08 22:05:00",Living_Room,25.46,64.2,430,275,0,COOLING
"2026-04-08 22:10:00",Bedroom,25.1,66.9,440,174,0,COOLING
"2026-04-08 22:15:00",Kitchen,27.15,69.4,419,344,0,COOLING
"2026-04-08 22:20:00",Bathroom,26.73,74.4,436,174,0,COOLING
"2026-04-08 22:25:00",Living_Room,26.06,72.4,432,193,0,COOLING
"2026-04-08 22:30:00",Bedroom,25.37,53.4,441,147,0,COOLING
"2026-04-08 22:35:00",Kitchen,27.68,64.2,418,227,0,COOLING
"2026-04-08 22:40:00",Bathroom,27.16,78.2,431,142,0,COOLING
"2026-04-08 22:45:00",Living_Room,26.21,63.3,421,171,0,COOLING
"2026-04-08 22:50:00",Bedroom,25.68,64.9,441,135,0,COOLING
"2026-04-08 22:55:00",Kitchen,27.59,64.7,419,209,0,COOLING
"2026-04-08 23:00:00",Bathroom,26.98,63.4,419,134,0,COOLING
"2026-04-08 23:05:00",Living_Room,25.84,64,429,169,0,COOLING
"2026-04-08 23:10:00",Bedroom,24.9,58.7,430,151,0,COOLING
"2026-04-08 23:15:00",Kitchen,26.47,82.9,542,177,2,COOLING
"2026-04-08 23:20:00",Bathroom,25.7,80.8,419,147,0,COOLING
"2026-04-08 23:25:00",Living_Room,24.93,74.4,429,89,0,COOLING
"2026-04-08 23:30:00",Bedroom,24.81,65.3,421,50,0,COOLING
"2026-04-08 23:35:00",Kitchen,26.93,70.2,470,116,0,COOLING
"2026-04-08 23:40:00",Bathroom,26.24,84.8,722,88,3,COOLING
"2026-04-08 23:45:00",Living_Room,25.02,55.2,424,92,0,COOLING
"2026-04-08 23:50:00",Bedroom,24.69,85,423,54,0,COOLING
"2026-04-08 23:55:00",Kitchen,26.8,76.1,447,92,0,COOLING
"2026-04-09 00:00:00",Bathroom,26.32,69.6,494,74,0,COOLING
"2026-04-09 00:05:00",Living_Room,25.19,71.9,427,100,0,COOLING
"2026-04-09 00:10:00",Bedroom,24.9,53.2,432,70,0,COOLING
"2026-04-09 00:15:00",Kitchen,26.69,65,429,120,0,COOLING
"2026-04-09 00:20:00",Bathroom,25.92,72.4,434,64,0,COOLING
"2026-04-09 00:25:00",Living_Room,25.07,65.4,428,11,0,COOLING
"2026-04-09 00:30:00",Bedroom,24.52,85,474,56,1,COOLING
"2026-04-09 00:35:00",Kitchen,26.69,74.5,598,16,3,COOLING
"2026-04-09 00:40:00",Bathroom,26.41,83.1,622,13,2,COOLING
"2026-04-09 00:45:00",Living_Room,25.57,78.9,459,83,1,COOLING
"2026-04-09 00:50:00",Bedroom,25.2,85,592,17,3,COOLING
"2026-04-09 00:55:00",Kitchen,27.07,73.8,672,27,3,COOLING
"2026-04-09 01:00:00",Bathroom,26.66,82.8,669,31,2,COOLING
"2026-04-09 01:05:00",Living_Room,25.71,76.3,451,33,0,COOLING
"2026-04-09 01:10:00",Bedroom,25.12,68.5,562,5,0,COOLING
"2026-04-09 01:15:00",Kitchen,27.17,72.2,648,19,2,COOLING
"2026-04-09 01:20:00",Bathroom,26.45,85,680,15,2,COOLING
"2026-04-09 01:25:00",Living_Room,25.46,75.9,545,0,3,COOLING
"2026-04-09 01:30:00",Bedroom,24.86,81.5,666,5,3,COOLING
"2026-04-09 01:35:00",Kitchen,26.72,79.6,633,4,2,COOLING
"2026-04-09 01:40:00",Bathroom,26.11,74,678,20,2,COOLING
"2026-04-09 01:45:00",Living_Room,24.96,72.5,584,6,2,COOLING
"2026-04-09 01:50:00",Bedroom,24.65,44.2,627,1,0,COOLING
"2026-04-09 01:55:00",Kitchen,26.73,72.6,623,31,2,COOLING
"2026-04-09 02:00:00",Bathroom,26.13,80.5,491,0,0,COOLING
"2026-04-09 02:05:00",Living_Room,25.19,79.3,551,0,0,COOLING
"2026-04-09 02:10:00",Bedroom,24.63,70.9,715,2,3,COOLING
"2026-04-09 02:15:00",Kitchen,26.77,76.4,618,0,2,COOLING
"2026-04-09 02:20:00",Bathroom,26.29,76.3,637,0,2,COOLING
"2026-04-09 02:25:00",Living_Room,24.87,75.7,590,3,2,COOLING
"2026-04-09 02:30:00",Bedroom,24.11,64.4,658,10,0,COOLING
"2026-04-09 02:35:00",Kitchen,26,69,495,9,0,COOLING
"2026-04-09 02:40:00",Bathroom,25.69,79,576,123,1,COOLING
"2026-04-09 02:45:00",Living_Room,24.99,67,615,7,2,COOLING
"2026-04-09 02:50:00",Bedroom,24.93,84.4,704,12,2,COOLING
"2026-04-09 02:55:00",Kitchen,26.98,68,564,6,2,COOLING
"2026-04-09 03:00:00",Bathroom,26.49,76.9,765,0,3,COOLING
"2026-04-09 03:05:00",Living_Room,25.32,75,642,8,2,COOLING
"2026-04-09 03:10:00",Bedroom,24.76,81.4,701,126,1,COOLING
"2026-04-09 03:15:00",Kitchen,26.78,67.6,672,0,3,COOLING
"2026-04-09 03:20:00",Bathroom,26.22,80.5,519,0,0,COOLING
"2026-04-09 03:25:00",Living_Room,24.43,77.9,597,0,0,COOLING
"2026-04-09 03:30:00",Bedroom,24,80.4,657,0,0,COOLING
"2026-04-09 03:35:00",Kitchen,26.02,66.6,528,0,0,COOLING
"2026-04-09 03:40:00",Bathroom,25.68,85,439,11,0,COOLING
"2026-04-09 03:45:00",Living_Room,24.84,69.1,598,143,1,COOLING
"2026-04-09 03:50:00",Bedroom,24.41,71.4,705,0,2,COOLING
"2026-04-09 03:55:00",Kitchen,26.22,82,653,5,3,COOLING
"2026-04-09 04:00:00",Bathroom,25.85,74.9,619,11,2,COOLING
"2026-04-09 04:05:00",Living_Room,24.93,82.2,621,3,2,COOLING
"2026-04-09 04:10:00",Bedroom,24.27,70.8,786,0,3,COOLING
"2026-04-09 04:15:00",Kitchen,26.06,77.3,696,2,3,COOLING
"2026-04-09 04:20:00",Bathroom,25.55,85,671,0,2,COOLING
"2026-04-09 04:25:00",Living_Room,23.81,72.3,667,6,3,COOLING
"2026-04-09 04:30:00",Bedroom,23.12,81.3,895,0,4,COOLING
"2026-04-09 04:35:00",Kitchen,25.15,84.2,709,16,3,COOLING
"2026-04-09 04:40:00",Bathroom,24.72,82.2,672,0,2,COOLING
"2026-04-09 04:45:00",Living_Room,23.75,76.6,655,161,1,COOLING
"2026-04-09 04:50:00",Bedroom,23.31,60.4,895,0,2,COOLING
"2026-04-09 04:55:00",Kitchen,25.42,66.6,649,8,2,COOLING
"2026-04-09 05:00:00",Bathroom,24.91,85,477,9,0,COOLING
"2026-04-09 05:05:00",Living_Room,24.08,74.6,618,2,0,COOLING
"2026-04-09 05:10:00",Bedroom,23.58,85,891,4,2,COOLING
"2026-04-09 05:15:00",Kitchen,25.38,77.6,566,186,1,COOLING
"2026-04-09 05:20:00",Bathroom,25.25,85,740,7,3,COOLING
"2026-04-09 05:25:00",Living_Room,23.2,73.5,644,31,2,COOLING
"2026-04-09 05:30:00",Bedroom,22.58,68.5,848,113,1,COOLING
"2026-04-09 05:35:00",Kitchen,24.69,85,605,0,2,COOLING
"2026-04-09 05:40:00",Bathroom,23.97,85,794,0,3,COOLING
"2026-04-09 05:45:00",Living_Room,23.18,77.6,636,143,1,COOLING
"2026-04-09 05:50:00",Bedroom,22.56,84.1,811,118,1,COOLING
"2026-04-09 05:55:00",Kitchen,24.5,80.8,614,0,2,COOLING
"2026-04-09 06:00:00",Bathroom,23.94,85,620,98,1,COOLING
"2026-04-09 06:05:00",Living_Room,23.06,82.3,694,4,3,COOLING
"2026-04-09 06:10:00",Bedroom,22.78,82.1,793,105,1,COOLING
"2026-04-09 06:15:00",Kitchen,24.7,69,612,21,2,COOLING
"2026-04-09 06:20:00",Bathroom,24.28,81.5,567,129,1,COOLING
"2026-04-09 06:25:00",Living_Room,22.1,58.1,677,151,1,COOLING
"2026-04-09 06:30:00",Bedroom,22.03,78.3,815,4,2,COOLING
"2026-04-09 06:35:00",Kitchen,24.09,70.8,679,7,3,COOLING
"2026-04-09 06:40:00",Bathroom,23.3,85,656,0,2,COOLING
"2026-04-09 06:45:00",Living_Room,22.18,78.7,710,3,3,COOLING
"2026-04-09 06:50:00",Bedroom,21.81,77.1,791,108,1,OFF
"2026-04-09 06:55:00",Kitchen,24.23,76.8,584,169,1,COOLING
"2026-04-09 07:00:00",Bathroom,23.21,85,678,1,2,COOLING
"2026-04-09 07:05:00",Living_Room,22.16,85,684,138,1,COOLING
"2026-04-09 07:10:00",Bedroom,21.77,74.6,854,7,3,OFF
"2026-04-09 07:15:00",Kitchen,24.21,79.9,670,2,3,COOLING
"2026-04-09 07:20:00",Bathroom,23.31,85,585,125,1,COOLING
"2026-04-09 07:25:00",Living_Room,21.46,78.2,672,150,1,OFF
"2026-04-09 07:30:00",Bedroom,21.42,75.5,776,4,0,OFF
"2026-04-09 07:35:00",Kitchen,23.41,85,517,6,0,OFF
"2026-04-09 07:40:00",Bathroom,22.94,85,451,0,0,OFF
"2026-04-09 07:45:00",Living_Room,21.6,71.1,628,0,0,OFF
"2026-04-09 07:50:00",Bedroom,21.04,78.5,718,18,0,OFF
"2026-04-09 07:55:00",Kitchen,23.09,72.4,460,0,0,OFF
"2026-04-09 08:00:00",Bathroom,22.53,85,423,10,0,OFF
"2026-04-09 08:05:00",Living_Room,21.42,75.4,588,0,0,OFF
"2026-04-09 08:10:00",Bedroom,21.09,85,746,10,2,OFF
"2026-04-09 08:15:00",Kitchen,22.91,81.2,555,0,2,OFF
"2026-04-09 08:20:00",Bathroom,22.44,85,719,2,3,OFF
"2026-04-09 08:25:00",Living_Room,20.68,85,625,4,2,OFF
"2026-04-09 08:30:00",Bedroom,20.15,85,779,12,2,HEATING
"2026-04-09 08:35:00",Kitchen,22.7,82,588,0,2,OFF
"2026-04-09 08:40:00",Bathroom,21.94,85,804,10,3,OFF
"2026-04-09 08:45:00",Living_Room,20.96,70.1,622,151,1,OFF
"2026-04-09 08:50:00",Bedroom,20.61,77,761,98,1,OFF
"2026-04-09 08:55:00",Kitchen,22.61,79.7,665,0,3,OFF
"2026-04-09 09:00:00",Bathroom,22.34,85,725,0,2,OFF
"2026-04-09 09:05:00",Living_Room,21.18,81.8,581,0,0,OFF
"2026-04-09 09:10:00",Bedroom,20.63,67.2,705,0,0,OFF
"2026-04-09 09:15:00",Kitchen,22.26,82.5,526,8,0,OFF
"2026-04-09 09:20:00",Bathroom,21.85,85,495,10,0,OFF
"2026-04-09 09:25:00",Living_Room,20.51,66.6,556,4,0,OFF
"2026-04-09 09:30:00",Bedroom,20.15,76.7,658,26,0,HEATING
"2026-04-09 09:35:00",Kitchen,22.94,75.5,465,12,0,OFF
"2026-04-09 09:40:00",Bathroom,21.87,85,438,5,0,OFF
"2026-04-09 09:45:00",Living_Room,20.8,81.1,532,8,0,OFF
"2026-04-09 09:50:00",Bedroom,20.24,79.2,621,3,0,HEATING
"2026-04-09 09:55:00",Kitchen,22.85,70.5,445,2,0,OFF
"2026-04-09 10:00:00",Bathroom,21.8,85,421,5,0,OFF
"2026-04-09 10:05:00",Living_Room,20.82,80.7,509,15,0,OFF
"2026-04-09 10:10:00",Bedroom,20.26,85,588,0,0,HEATING
"2026-04-09 10:15:00",Kitchen,22.64,85,433,6,0,OFF
"2026-04-09 10:20:00",Bathroom,21.98,85,415,0,0,OFF
"2026-04-09 10:25:00",Living_Room,20.98,68.9,498,15,0,OFF
"2026-04-09 10:30:00",Bedroom,20.56,81.2,557,0,0,OFF
"2026-04-09 10:35:00",Kitchen,22.3,82.6,427,0,0,OFF
"2026-04-09 10:40:00",Bathroom,21.89,85,414,5,0,OFF
"2026-04-09 10:45:00",Living_Room,20.98,56.2,488,0,0,OFF
"2026-04-09 10:50:00",Bedroom,20.69,77,532,0,0,OFF
"2026-04-09 10:55:00",Kitchen,22.64,85,427,0,0,OFF
"2026-04-09 11:00:00",Bathroom,21.95,85,419,0,0,OFF
"2026-04-09 11:05:00",Living_Room,21.02,80.3,481,0,0,OFF
"2026-04-09 11:10:00",Bedroom,20.58,79.7,512,0,0,OFF
"2026-04-09 11:15:00",Kitchen,22.51,83.5,423,0,0,OFF
"2026-04-09 11:20:00",Bathroom,21.81,85,625,0,2,OFF
"2026-04-09 11:25:00",Living_Room,21.29,58.7,532,0,2,OFF
"2026-04-09 11:30:00",Bedroom,20.93,85,589,13,2,OFF
"2026-04-09 11:35:00",Kitchen,23.09,85,538,0,2,OFF
"2026-04-09 11:40:00",Bathroom,22.55,85,671,3,2,OFF
"2026-04-09 11:45:00",Living_Room,21.13,76,571,0,2,OFF
"2026-04-09 11:50:00",Bedroom,20.73,85,646,17,2,OFF
"2026-04-09 11:55:00",Kitchen,22.98,85,523,173,1,OFF
"2026-04-09 12:00:00",Bathroom,22.52,85,687,9,2,OFF
"2026-04-09 12:05:00",Living_Room,21.63,60.7,576,147,1,OFF
"2026-04-09 12:10:00",Bedroom,21.04,84,645,106,1,OFF
"2026-04-09 12:15:00",Kitchen,22.71,85,589,3,2,OFF
"2026-04-09 12:20:00",Bathroom,22.2,84.2,594,124,1,OFF
"2026-04-09 12:25:00",Living_Room,22.3,70.9,574,144,1,OFF
"2026-04-09 12:30:00",Bedroom,21.7,85,736,3,3,OFF
"2026-04-09 12:35:00",Kitchen,23.66,68.5,544,174,1,COOLING
"2026-04-09 12:40:00",Bathroom,22.81,84.4,561,120,1,COOLING
"2026-04-09 12:45:00",Living_Room,21.63,85,586,148,1,OFF
"2026-04-09 12:50:00",Bedroom,21.87,85,855,9,4,OFF
"2026-04-09 12:55:00",Kitchen,23.93,82.7,589,0,2,COOLING
"2026-04-09 13:00:00",Bathroom,22.95,85,552,126,1,COOLING
"2026-04-09 13:05:00",Living_Room,21.83,66.7,615,1,2,OFF
"2026-04-09 13:10:00",Bedroom,21.86,80.3,866,0,2,OFF
"2026-04-09 13:15:00",Kitchen,23.66,81,672,0,3,COOLING
"2026-04-09 13:20:00",Bathroom,22.68,85,659,0,2,COOLING
"2026-04-09 13:25:00",Living_Room,22.27,75.7,669,0,3,COOLING
"2026-04-09 13:30:00",Bedroom,21.82,74.9,878,8,2,OFF
"2026-04-09 13:35:00",Kitchen,24.28,81.8,644,5,2,COOLING
"2026-04-09 13:40:00",Bathroom,23.42,85,578,55,1,COOLING
"2026-04-09 13:45:00",Living_Room,22.41,75.3,618,0,0,COOLING
"2026-04-09 13:50:00",Bedroom,21.67,77.5,801,0,0,OFF
"2026-04-09 13:55:00",Kitchen,24.23,72,687,0,3,COOLING
"2026-04-09 14:00:00",Bathroom,23.13,82.3,457,13,0,COOLING
"2026-04-09 14:05:00",Living_Room,21.95,69.4,585,0,0,OFF
"2026-04-09 14:10:00",Bedroom,22.16,84.4,850,0,3,OFF
"2026-04-09 14:15:00",Kitchen,24.13,85,705,0,3,COOLING
"2026-04-09 14:20:00",Bathroom,22.98,83,430,0,0,COOLING
"2026-04-09 14:25:00",Living_Room,22.97,75,612,19,2,COOLING
"2026-04-09 14:30:00",Bedroom,22.31,85,904,27,3,COOLING
"2026-04-09 14:35:00",Kitchen,24.16,85,594,87,1,COOLING
"2026-04-09 14:40:00",Bathroom,23.7,65.2,632,13,2,COOLING
"2026-04-09 14:45:00",Living_Room,22.85,61.9,577,25,0,COOLING
"2026-04-09 14:50:00",Bedroom,22.4,74.5,821,21,0,COOLING
"2026-04-09 14:55:00",Kitchen,24.31,82.1,491,43,0,COOLING
"2026-04-09 15:00:00",Bathroom,24.08,77.6,464,17,0,COOLING
"2026-04-09 15:05:00",Living_Room,23.22,80,551,26,0,COOLING
"2026-04-09 15:10:00",Bedroom,22.66,66.7,753,25,0,COOLING
"2026-04-09 15:15:00",Kitchen,24.73,85,446,18,0,COOLING
"2026-04-09 15:20:00",Bathroom,24.21,85,423,16,0,COOLING
"2026-04-09 15:25:00",Living_Room,23.73,80.5,616,73,3,COOLING
